id,NumeroAdquisicion,DescripcionAdquisicion,NombreUnidadCompra,NombreDependencia,Estado,nnc,IdEmpresa,modalidad,MontoRef,fecha,link
898,2020-0-12-222-15-EM-005851,DISPOSITIVOS MEDICOS REQ 20-223967,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. NICOLAS A. SOLANO),HOSPITAL NICOLAS A. SOLANO,Autorizado,0,NTwwMTYzNFs2Nj09M1s2MTQ2NTc9,Adjudicacion Global,0.0,09-12-2020 08:14 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-222-15-EM-005851&esap=1&nnc=0&it=1
899,2020-0-12-201-01-EM-005593,R-220 ALQUILER DE HABITACIONES,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(REG. SALUD DE BOCAS DEL TORO),REGIONAL DE SALUD DE BOCAS DEL TORO,Autorizado,0,NTwwMTYzNFs2Nj08MVs2MTQyMzQ0,Adjudicacion Global,0.0,07-12-2020 03:51 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-201-01-EM-005593&esap=1&nnc=0&it=1
900,2020-0-18-01-09-EM-051020,SERVICIO DE ALOJAMIENTO Y SERVICIO BÁSICO DE LOS MIEMBROS DE LA FUREZA PÚBLICA(PLAN DE ACUARTELAMIENTO GENERAL).,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MjM0Mw==,Adjudicacion Global,0.0,07-12-2020 03:43 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-09-EM-051020&esap=1&nnc=0&it=1
901,2020-0-12-203-03-EM-006184,"MASCARILLA RECTANGULAR 
FICHA TECNICA: 33589",MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(REG. SALUD DE COLON),REGIONAL DE SALUD DE COLON,Autorizado,0,NTwwMTYzNFs2Nj08M1s2MTQyMj00,Adjudicacion Global,0.0,07-12-2020 03:39 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-203-03-EM-006184&esap=1&nnc=0&it=1
902,2020-0-18-01-09-EM-051019,SERVICIO DE ALOJAMIENTO Y SERVICIO BÁSICO DE LOS MIEMBROS DE LA FUREZA PÚBLICA(PLAN DE ACUARTELAMIENTO GENERAL).,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MjIzPQ==,Adjudicacion Global,0.0,07-12-2020 03:23 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-09-EM-051019&esap=1&nnc=0&it=1
903,2020-0-18-01-08-EM-051013,SERVICIO DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA (PLAN DE ACUARTELAMIENTO GENERAL) TORRES DE ALBA 16-31 OCTUBRE 2020,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MjI1NA==,Adjudicacion Global,0.0,07-12-2020 02:45 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-08-EM-051013&esap=1&nnc=0&it=1
904,2020-0-18-01-08-EM-051012,SERVICIO DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA (PLAN DE ACUARTELAMIENTO GENERAL.,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MjE9PA==,Adjudicacion Global,0.0,07-12-2020 02:23 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-08-EM-051012&esap=1&nnc=0&it=1
905,2020-0-12-222-15-EM-005865,"PROTECTOR DE COLCHON FT 23464, LENTES DE PROTECCION FT 29213",MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. NICOLAS A. SOLANO),HOSPITAL NICOLAS A. SOLANO,Autorizado,0,NTwwMTYzNFs2Nj09M1s2MTQyNzYy,Adjudicacion Global,0.0,07-12-2020 02:03 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-222-15-EM-005865&esap=1&nnc=0&it=1
906,2020-0-12-222-15-EM-005863,CONTENEDOR PARA DESECHOS FT. 24398,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. NICOLAS A. SOLANO),HOSPITAL NICOLAS A. SOLANO,Autorizado,0,NTwwMTYzNFs2Nj09M1s2MTQyNjww,Adjudicacion Global,0.0,07-12-2020 02:02 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-222-15-EM-005863&esap=1&nnc=0&it=1
907,2020-0-12-222-15-EM-005864,CLORHEXIDINA 1.5% FT 11397,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. NICOLAS A. SOLANO),HOSPITAL NICOLAS A. SOLANO,Autorizado,0,NTwwMTYzNFs2Nj09M1s2MTQyNj08,Adjudicacion Global,0.0,07-12-2020 01:54 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-222-15-EM-005864&esap=1&nnc=0&it=1
908,2020-0-12-222-15-EM-005861,TOALLITAS SATURADAS DE ALCOHOL FT 102363,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. NICOLAS A. SOLANO),HOSPITAL NICOLAS A. SOLANO,Autorizado,0,NTwwMTYzNFs2Nj09M1s2MTQyNjI2,Adjudicacion Global,0.0,07-12-2020 01:50 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-222-15-EM-005861&esap=1&nnc=0&it=1
909,2020-0-12-224-09-EM-009919,"CALCIO GLUCONATO, 10% SOLUCION AMPOLLA I.V F.T. 10978 REQ-698",MINISTERIO DE SALUD/DEP. DE COMPRAS(H. LUIS CHICHO FABREGA),HOSPITAL LUIS CHICHO FABREGA,Autorizado,0,NTwwMTYzNFs2Nj09PFs2MTQ3ND01,Adjudicacion Global,0.0,07-12-2020 01:49 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-224-09-EM-009919&esap=1&nnc=0&it=1
910,2020-0-12-0-08-EM-031130,Pedido 20-1144 Sistema de Video Conferencia COVID-19,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MD0wPDAy,Adjudicacion Global,0.0,07-12-2020 12:58 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031130&esap=1&nnc=0&it=1
911,2020-0-12-0-08-EM-031436,"PEDIDO 20-4011, PLATAFORMA GEOESPACIAL PARA LA HABILITACIÓN DE SISTEMA DE MISIÓN CRITICA Y GEOANALITICA INTEGRADO.",MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ2PTYw,Adjudicacion Global,0.0,07-12-2020 12:35 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031436&esap=1&nnc=0&it=1
912,2020-0-12-224-09-EM-009927,"RINGER LACTATO O SOLUCIÓN HARTMAN DE 1000 ML, SIN EQUIPO, I.V.",MINISTERIO DE SALUD/DEP. DE COMPRAS(H. LUIS CHICHO FABREGA),HOSPITAL LUIS CHICHO FABREGA,Autorizado,0,NTwwMTYzNFs2Nj09PFs2MTQwMDU8,Adjudicacion Global,0.0,07-12-2020 11:39 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-224-09-EM-009927&esap=1&nnc=0&it=1
913,2020-0-12-012-07-EM-002633,REQ 255-20 COMPRA DE ELECTRODOS PARA MONITOREO CARDIACO DE ADULTO,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. REGIONAL DE AZUERO ANITA MORENO),HOSPITAL REGIONAL DE AZUERO ANITA MORENO,Autorizado,0,NTwwMTYzNFs2NjM9M1s2MTQyNT00,Adjudicacion Global,0.0,07-12-2020 11:24 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-012-07-EM-002633&esap=1&nnc=0&it=1
914,2020-0-12-012-07-EM-002632,"REQ. 257-20, COMPRA DE MATERIAL MÈDICO QUIRÙRGICO",MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. REGIONAL DE AZUERO ANITA MORENO),HOSPITAL REGIONAL DE AZUERO ANITA MORENO,Autorizado,0,NTwwMTYzNFs2NjM9M1s2MTQyNTE0,Adjudicacion Global,0.0,07-12-2020 10:25 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-012-07-EM-002632&esap=1&nnc=0&it=1
915,2020-0-12-012-07-EM-002631,"REQ. 254-20, COMPRA DE MATERIAL MÈDICO QUIRÙRGICO",MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. REGIONAL DE AZUERO ANITA MORENO),HOSPITAL REGIONAL DE AZUERO ANITA MORENO,Autorizado,0,NTwwMTYzNFs2NjM9M1s2MTQyNTYx,Adjudicacion Global,0.0,07-12-2020 10:23 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-012-07-EM-002631&esap=1&nnc=0&it=1
916,2020-0-12-012-07-EM-002630,REQ.256-20- PARA LA COMPRA DE MATERIAL MEDICO QUIRURGICO,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. REGIONAL DE AZUERO ANITA MORENO),HOSPITAL REGIONAL DE AZUERO ANITA MORENO,Autorizado,0,NTwwMTYzNFs2NjM9M1s2MTQxMjE0,Adjudicacion Global,0.0,07-12-2020 10:21 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-012-07-EM-002630&esap=1&nnc=0&it=1
917,2020-0-12-213-08-EM-001514,ADQUISICION DE MEDICAMENTOS,MINISTERIO DE SALUD/DEP. DE COMPRAS(REGIONAL DE SALUD DE KUNA YALA),REGIONAL DE SALUD DE KUNA YALA,Autorizado,0,NTwwMTYzNFs2Nj09MFs2MTQ0MzA3,Adjudicacion Global,0.0,07-12-2020 08:49 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-213-08-EM-001514&esap=1&nnc=0&it=1
918,2020-0-12-222-15-EM-005857,CONECTOR PARA LA ADMINISTRACION DE SOLUCION INTRAVENOSA.   REQ.20-223585,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. NICOLAS A. SOLANO),HOSPITAL NICOLAS A. SOLANO,Autorizado,0,NTwwMTYzNFs2Nj09M1s2MTQxPTYy,Adjudicacion Global,0.0,07-12-2020 07:29 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-222-15-EM-005857&esap=1&nnc=0&it=1
919,2020-0-12-222-15-EM-005858,CATTER INTRAVENOSA. F.T.106248,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. NICOLAS A. SOLANO),HOSPITAL NICOLAS A. SOLANO,Autorizado,0,NTwwMTYzNFs2Nj09M1s2MTQxPTc3,Adjudicacion Global,0.0,07-12-2020 07:27 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-222-15-EM-005858&esap=1&nnc=0&it=1
920,2020-0-12-222-15-EM-005860,CLORHEXIDINA REQ.20-11399,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. NICOLAS A. SOLANO),HOSPITAL NICOLAS A. SOLANO,Autorizado,0,NTwwMTYzNFs2Nj09M1s2MTQxPTE2,Adjudicacion Global,0.0,07-12-2020 07:26 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-222-15-EM-005860&esap=1&nnc=0&it=1
921,2020-0-12-222-15-EM-005859,"CINTAS INDICADORAS F,T, 100523",MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. NICOLAS A. SOLANO),HOSPITAL NICOLAS A. SOLANO,Autorizado,0,NTwwMTYzNFs2Nj09M1s2MTQxPTA8,Adjudicacion Global,0.0,07-12-2020 07:25 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-222-15-EM-005859&esap=1&nnc=0&it=1
922,2020-0-12-0-08-EM-031445,Pedido 20-3234 Servicio de Hotel para pacientes diagnosticados COVID-19,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ3NTwz,Adjudicacion Global,0.0,05-12-2020 01:31 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031445&esap=1&nnc=0&it=1
923,2020-0-12-0-08-EM-031430,Pedido 20-3640 Servicio de Hotel para pacientes diagnosticados COVID-19,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ2MzA1,Adjudicacion Global,0.0,05-12-2020 01:31 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031430&esap=1&nnc=0&it=1
924,2020-0-12-0-08-EM-031426,PEDIDO 20-3672,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ2MDcy,Adjudicacion Global,0.0,05-12-2020 01:31 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031426&esap=1&nnc=0&it=1
925,2020-0-12-0-08-EM-031004,PEDIDO 20-223248 / TERMÓMETROS DIGITAL INFRARROJOS,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MD00MTw1,Adjudicacion Global,0.0,05-12-2020 12:56 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031004&esap=1&nnc=0&it=1
926,2020-0-18-01-09-EM-050969,SERVICIOS DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA (PLAN DE ACUARTELAMIENTO GENERAL).,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MT0zNw==,Adjudicacion Global,0.0,04-12-2020 07:21 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-09-EM-050969&esap=1&nnc=0&it=1
927,2020-0-18-01-09-EM-050968,SERVICIOS DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA (PLAN DE ACUARTELAMIENTO GENERAL).,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MT0zNg==,Adjudicacion Global,0.0,04-12-2020 06:54 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-09-EM-050968&esap=1&nnc=0&it=1
928,2020-0-18-01-08-EM-050967,SERVICIO DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA (PLAN DE ACUARTELAMIENTO GENERAL.,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MT0zNA==,Adjudicacion Global,0.0,04-12-2020 06:47 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-08-EM-050967&esap=1&nnc=0&it=1
929,2020-0-18-01-09-EM-050964,SERVICIO DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA (PLAN DE ACUARTELAMIENTO GENERAL.,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MT0xMQ==,Adjudicacion Global,0.0,04-12-2020 05:37 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-09-EM-050964&esap=1&nnc=0&it=1
930,2020-0-18-01-08-EM-050966,SERVICIO DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA (PLAN DE ACUARTELAMIENTO GENERAL) OJOS DEL RIO OCTUBRE 2,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MT0yMg==,Adjudicacion Global,0.0,04-12-2020 05:36 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-08-EM-050966&esap=1&nnc=0&it=1
931,2020-0-18-01-08-EM-050959,SERVICIO DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA (PLAN DE ACUARTELAMIENTO GENERAL) OJOS DEL RÍO,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MT02Ng==,Adjudicacion Global,0.0,04-12-2020 05:10 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-08-EM-050959&esap=1&nnc=0&it=1
932,2020-0-18-01-08-EM-050957,SERVICIO DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA (PLAN DE ACUARTELAMIENTO GENERAL) TORRES DE ALBA,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MT01Ng==,Adjudicacion Global,0.0,04-12-2020 05:10 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-08-EM-050957&esap=1&nnc=0&it=1
933,2020-0-18-01-08-EM-050965,SERVICIO DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA (PLAN DE ACUARTELAMIENTO GENERAL) DREAMS OCTUBRE 3,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MT0xPA==,Adjudicacion Global,0.0,04-12-2020 05:09 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-08-EM-050965&esap=1&nnc=0&it=1
934,2020-0-18-01-08-EM-050963,SERVICIO DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA (PLAN DE ACUARTELAMIENTO GENERAL) OCTUBRE 2,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MT0xNw==,Adjudicacion Global,0.0,04-12-2020 05:09 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-08-EM-050963&esap=1&nnc=0&it=1
935,2020-0-18-01-08-EM-050962,SERVICIO DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA (PLAN DE ACUARTELAMIENTO GENERAL) DREAMS OCTUBRE1,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MT0wMw==,Adjudicacion Global,0.0,04-12-2020 05:09 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-08-EM-050962&esap=1&nnc=0&it=1
936,2020-0-18-01-03-EM-050950,SERVICIOS DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA (PLAN DE ACUARTELAMIENTO GENERAL).,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MTwwPA==,Adjudicacion Global,0.0,04-12-2020 04:03 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-03-EM-050950&esap=1&nnc=0&it=1
937,2020-0-18-01-05-EM-050945,SERVICIOS DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA (PLAN DE ACUARTELAMIENTO GENERAL).,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MTw2Mw==,Adjudicacion Global,0.0,04-12-2020 04:03 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-05-EM-050945&esap=1&nnc=0&it=1
938,2020-2-66-0-06-EM-017530,COMPRA DE BROCAS,INSTITUTO DE ACUEDUCTOS Y ALCANTARILLADOS NACIONALES/DEPARTAMENTO DE COMPRA,SEDE,Autorizado,0,NTwwMTc2M1s2MD0wMls2MTQxMzI8,Adjudicacion Global,0.0,04-12-2020 03:50 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-2-66-0-06-EM-017530&esap=1&nnc=0&it=1
939,2020-2-66-0-08-EM-017533,BOMBA SUM.4''20GPM 300'CDT ACOP.A MOT.2H,INSTITUTO DE ACUEDUCTOS Y ALCANTARILLADOS NACIONALES/DEPARTAMENTO DE COMPRA,SEDE,Autorizado,0,NTwwMTc2M1s2MD0wMls2MTQxPDYy,Adjudicacion Global,0.0,04-12-2020 03:49 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-2-66-0-08-EM-017533&esap=1&nnc=0&it=1
940,2020-0-12-14-08-EM-019544,"20-1966 (R1-JUEGO DE MARCO INTEGRAL CEDRO ESPINO) (R2-CIELO RASO) (R3-LECHADA GRIS) (R4-TUBERIA D/CPVC 1/2"") (R5-ADAPTER HEMBRA) (R6-ADAPTER MACHO) (R7-CAJA TRIFASICA DE 100 AMP)",MINISTERIO DE SALUD/Compras (H. SANTO TOMÁS),HOSPITAL SANTO TOMÁS,Autorizado,0,NTwwMTYzNFs2NjwyMVs2MTQwPTQw,Adjudicacion Global,0.0,04-12-2020 03:48 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-14-08-EM-019544&esap=1&nnc=0&it=1
941,2020-0-03-0-99-EM-041262,"SERVICIO DE PUBLICIDAD EN PERIODICO PARA LA DIVULGACION DE MENSAJES, RENDICION DE CUENTAS E INFORMACION EN RELACION AL COVID 19 DEL 14 DE SEP AL 15 DE DIC 2020",MINISTERIO DE LA PRESIDENCIA/DEPARTAMENTO DE COMPRAS - SEDE,SEDE,Autorizado,0,NTwwMTYyNls2NDMwMls2MTQ0PDcx,Adjudicacion Global,0.0,04-12-2020 03:48 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-03-0-99-EM-041262&esap=1&nnc=0&it=1
942,2020-0-12-0-08-EM-031459,Pedido 20-3821 Servicio de Hotel para pacientes diagnosticados COVID-19,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ3Mzw1,Adjudicacion Global,0.0,04-12-2020 03:24 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031459&esap=1&nnc=0&it=1
943,2020-0-12-0-08-EM-031461,PEDIDO 20-3870  Servicio de Hotel para pacientes diagnosticados COVID-19,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ3PTcw,Adjudicacion Global,0.0,04-12-2020 03:23 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031461&esap=1&nnc=0&it=1
944,2020-0-12-0-08-EM-031423,PEDIDO 20-2860 SERVICIO DE HOTEL HOSPITAL PACIENTES COVID-19 POSITIVOS,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ2NzI9,Adjudicacion Global,0.0,04-12-2020 03:23 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031423&esap=1&nnc=0&it=1
945,2020-0-12-0-08-EM-031475,Pedido 20-3871 Servicio de Hotel para pacientes diagnosticados COVID-19,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQwMTE2,Adjudicacion Global,0.0,04-12-2020 03:22 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031475&esap=1&nnc=0&it=1
946,2020-1-10-0-08-EM-392351,Prueba Para La Detección De Antígeno SARS FIA.  N°10088795-08-21 CTNI:107936,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MTQ2PT0w,Adjudicacion Global,0.0,04-12-2020 03:17 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-392351&esap=1&nnc=0&it=1
947,2020-0-18-01-04-EM-050937,"SERVICIOS DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA
(PLAN DE ACUARTELAMIENTO GENERAL).",Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MTMzMQ==,Adjudicacion Global,0.0,04-12-2020 03:11 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-04-EM-050937&esap=1&nnc=0&it=1
948,2020-0-18-01-08-EM-050866,SERVICIOS DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA (PLAN DE ACUARTELAMIENTO GENERAL).,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MD0yPQ==,Adjudicacion Global,0.0,04-12-2020 03:11 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-08-EM-050866&esap=1&nnc=0&it=1
949,2020-0-18-01-08-EM-050940,"SERVICIO DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA
(PLAN ACUARTELAMIENTO GENERAL) LE MERIDIEN OCT 1",Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MTM9NA==,Adjudicacion Global,0.0,04-12-2020 03:10 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-08-EM-050940&esap=1&nnc=0&it=1
950,2020-0-18-01-08-EM-050936,SERVICIO DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA (PLAN ACUARTELAMIENTO GENERAL) LE MERIDIEN SEPT.,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjE0MTMzNw==,Adjudicacion Global,0.0,04-12-2020 03:10 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-08-EM-050936&esap=1&nnc=0&it=1
